2,38.7364443,-9.1407651
2,38.7356124,-9.1396516
2,38.7368552,-9.1396499
2,38.7366859,-9.1401288
2,38.7426,-9.1281915
2,38.7626552,-9.1134559
2,38.762581,-9.113471
2,38.7659005,-9.112833
2,38.762581,-9.113471
3,38.7656758,-9.1126898
3,38.736365,-9.1408112
3,38.7363513,-9.1408527
3,38.7365465,-9.1395829
3,38.7353711,-9.1440606
3,38.7351449,-9.1439804
3,38.7684558,-9.1121203
3,38.7658764,-9.1127103
4,38.7678776,-9.0995182
4,38.7356687,-9.1417988
4,38.7363622,-9.1408439
4,38.7363154,-9.1372464
4,38.7362907,-9.1407582
4,38.7363901,-9.140801
4,38.7398998,-9.1232738
4,38.7623558,-9.113963
4,38.7658914,-9.1127899
0,38.7608908,-9.1118057
0,38.7366267,-9.1402762
0,38.7364037,-9.1407731
0,38.7398699,-9.123292
0,38.7659076,-9.1126593
0,38.7625811,-9.1134718
0,38.7625857,-9.1134708
0,38.7626052,-9.1134665
0,38.7658339,-9.1128388
1,38.7422059,-9.1204622
1,38.736473,-9.1406918
1,38.7363762,-9.1407695
1,38.7657867,-9.1129263
2,38.7549619,-9.1139108
2,38.7361317,-9.1401529
2,38.7351417,-9.1420245
2,38.7361765,-9.1370763
2,38.7363639,-9.1408066
2,38.7418702,-9.1380846
2,38.740226,-9.1368489
2,38.7658568,-9.1126615
3,38.7624878,-9.1136794
3,38.7608883,-9.1118011
3,38.7398063,-9.1234687
3,38.7364296,-9.1406256
3,38.7351844,-9.1411544
3,38.7616921,-9.1120838
3,38.7659904,-9.1125938
4,38.7363883,-9.1408
4,38.7356942,-9.1452293
4,38.7362717,-9.1407572
4,38.7549619,-9.1139108
4,38.7678114,-9.0975524
4,38.7658471,-9.1128082
0,38.7679068,-9.0996472
0,38.7353185,-9.1403146
0,38.7363836,-9.1407784
0,38.7379395,-9.140892
0,38.734904,-9.1422227
0,38.7616564,-9.1121133
0,38.7660067,-9.1126875
1,38.7608804,-9.1118015
1,38.7363306,-9.140767
1,38.7355881,-9.1396499
1,38.7359384,-9.1547665
1,38.7692615,-9.1127614
2,38.7658618,-9.1128877
2,38.7363876,-9.1407891
2,38.7625812,-9.1134723
2,38.7660038,-9.1127985
2,38.7625812,-9.1134723
3,38.766088,-9.1123904
3,38.7679327,-9.0996073
3,38.7363663,-9.1407556
3,38.7363939,-9.1372263
3,38.7372686,-9.1392834
3,38.7354647,-9.1448379
3,38.7658749,-9.1127274
3,38.7624617,-9.1136825
3,38.7658403,-9.1128197
4,38.760911,-9.1118172
4,38.7415992,-9.1208645
4,38.7363825,-9.1407972
4,38.7658061,-9.1127465
4,38.7622759,-9.1168435
4,38.7624731,-9.1144382
4,38.7658322,-9.1128275
0,38.7362714,-9.1408731
0,38.7469544,-9.1322018
0,38.7657466,-9.1189435
0,38.7660319,-9.1126632
0,38.7658295,-9.1128071
1,38.7364143,-9.1408229
1,38.7248245,-9.1502502
1,38.7658474,-9.1128617
1,38.7626297,-9.1139652
