3,38.7262559,-9.1340623
3,38.7354927,-9.1406711
3,38.7379129,-9.137789
3,38.7357301,-9.1395137
3,38.731161,-9.1345613
3,38.7284166,-9.1347528
3,38.7263844,-9.133869
4,38.7263966,-9.133884
4,38.7418081,-9.1334253
4,38.7618621,-9.1542503
4,38.75272,-9.1583508
1,38.7264309,-9.1339116
1,38.737812,-9.1378632
1,38.7572227,-9.1536922
1,38.7529886,-9.1578554
1,38.7263928,-9.1338656
2,38.737906,-9.1377653
2,38.7362494,-9.1377883
2,38.7379061,-9.137766
2,38.6997753,-9.1822273
2,38.7252975,-9.134972
2,38.7263931,-9.1338635
3,38.6954072,-9.1958018
3,38.7076932,-9.137038
3,38.7248347,-9.1355554
4,38.7417488,-9.1333852
4,38.7588966,-9.1687267
4,38.7263955,-9.1338609
4,38.7235782,-9.1377715
4,38.714302,-9.1390052
4,38.7264102,-9.1338498
0,38.7379432,-9.1377585
0,38.7351995,-9.1420198
0,38.7353752,-9.1440988
0,38.7379231,-9.137797
0,38.7374694,-9.1386737
0,38.7250571,-9.136136
0,38.7264094,-9.1338969
0,38.7239926,-9.1330984
0,38.7263993,-9.1338815
1,38.7377882,-9.1379557
1,38.726406,-9.1338883
1,38.7329357,-9.1529408
2,38.7264091,-9.1338882
2,38.7379415,-9.1376321
2,38.735626,-9.1388701
2,38.7264063,-9.133888
3,38.7380724,-9.1380896
3,38.7354781,-9.1405999
3,38.7379918,-9.1377975
4,38.7140444,-9.1376075
4,38.712025,-9.1359817
4,38.7145568,-9.1458752
0,38.7263799,-9.1338854
0,38.713251,-9.225343
0,38.7263808,-9.1338665
0,38.7295238,-9.1343962
0,37.0290616,-7.931462
1,37.0240844,-7.8404522
1,37.0290163,-7.9319747
1,37.0139898,-7.9359627
1,37.0162186,-7.9326283
1,37.013957,-7.9359394
1,37.0136548,-7.9362507
2,37.0163339,-7.9326005
2,37.0139701,-7.9359425
2,37.028827,-7.9313765
2,37.0147914,-7.9264273
2,37.0140991,-7.9311943
2,37.0290609,-7.931443
3,37.029067,-7.9314512
3,37.0289582,-7.9312149
3,37.0171959,-7.9339603
3,37.0166524,-7.9341144
3,37.0290858,-7.9314838
3,37.0170999,-7.9352117
4,37.0180068,-7.9366803
4,37.0137606,-7.9335679
4,37.0141452,-7.9308064
4,37.0290635,-7.9314482
4,37.0202241,-7.9381768
4,37.0180716,-7.9366876
0,38.7263928,-9.133864
0,38.7379667,-9.137748
0,38.7362465,-9.1377331
0,38.737942,-9.1378139
0,38.736968,-9.1393289
0,38.737485,-9.1385961
0,38.7379513,-9.1378312
0,38.7354953,-9.1406331
0,38.7379437,-9.1378127
1,38.7264179,-9.1338841
1,38.7371932,-9.1399271
1,38.7264163,-9.1338831
2,38.7419366,-9.1381758
2,38.7379585,-9.1378008
2,38.7264098,-9.133886
3,38.7376007,-9.1405569
3,38.7354961,-9.1406306
3,38.7379857,-9.1377953
3,38.7369179,-9.1360437
3,38.7263436,-9.1338705
3,38.7065729,-9.1428012
3,38.7073687,-9.1460399
3,38.7054399,-9.1474342
3,38.7071779,-9.1428376
3,38.707085,-9.1455894
3,38.7264068,-9.1338888
3,38.7263925,-9.1338716
4,38.7172941,-9.1431429
4,38.7112474,-9.1394193
4,38.707291,-9.1459621
4,38.7080047,-9.1470836
4,38.7054097,-9.1474532
4,38.7060667,-9.1459542
4,38.7263946,-9.1338881
0,38.7302275,-9.1345989
0,38.7379636,-9.1377916
0,38.736446,-9.141526
0,38.7374366,-9.138649
