3,38.7367142,-9.1354245
3,38.7365798,-9.1377473
3,38.7456368,-9.1396658
3,38.7554617,-9.1496198
3,38.7618793,-9.1606763
4,38.7418198,-9.1333892
4,38.736813,-9.1388414
4,38.7376743,-9.140733
4,38.7418115,-9.1334588
4,38.755418,-9.1494941
4,40.4111527,-7.7045784
0,38.7556472,-9.1491343
0,38.737671,-9.1386316
0,38.7547691,-9.1394495
0,38.7376709,-9.1400806
0,38.7404385,-9.1374218
0,38.7496846,-9.1412518
1,38.7553831,-9.1495567
1,38.737475,-9.1386516
1,38.737475,-9.1386516
1,38.7410748,-9.1378564
1,38.7553913,-9.1495874
2,38.7374904,-9.1387394
2,38.7533765,-9.1451227
2,38.7553865,-9.1496059
3,38.7374217,-9.1336138
3,38.7374859,-9.1386497
3,38.7366375,-9.1348247
3,38.7553951,-9.1496163
4,38.7363883,-9.1391287
4,38.7554437,-9.1496257
0,38.7537356,-9.1444227
0,38.7366595,-9.1350301
0,38.7376169,-9.1385626
0,38.7378204,-9.1382246
0,38.7533328,-9.1451285
0,38.7553504,-9.148899
1,38.7374686,-9.1386602
1,38.7337003,-9.1532099
1,38.7396006,-9.1647462
1,38.7550634,-9.1862691
1,38.7553849,-9.1497698
2,38.7374849,-9.1386549
2,38.7558311,-9.1496571
3,38.7363966,-9.1411248
3,38.7374613,-9.1388279
3,38.7377675,-9.1405806
3,38.7376024,-9.1387113
3,38.7363474,-9.1353242
3,38.7553979,-9.1496119
4,38.7417829,-9.1333548
4,38.736947,-9.139369
4,38.7370838,-9.1341152
4,38.737002,-9.1339426
4,38.7474155,-9.1409628
4,38.755399,-9.1496492
4,38.7560979,-9.1456911
4,38.7379699,-9.1377859
4,38.744512349798,-9.14741819675919
4,38.7151237,-9.1511283
0,40.4152813,-7.7049254
0,40.4117145,-7.7062809
0,40.4154834,-7.7050056
0,40.4129971,-7.713498
0,40.4132037,-7.7138066
0,40.4130317,-7.7137616
0,40.4179231,-7.7087613
0,40.4130203,-7.7135408
0,40.4130569,-7.7135301
0,40.4179231,-7.7087613
0,40.5556499,-7.8384616
0,40.5396701,-7.8454476
0,40.4153094,-7.7049724
1,40.4153315,-7.7049979
1,40.4157502,-7.7050026
1,40.4164236,-7.7099744
1,40.4152889,-7.7049412
1,40.4130804,-7.7134439
1,40.4130649,-7.7134525
1,40.4179231,-7.7087613
1,40.4130726,-7.7134464
1,40.4159734,-7.7106393
1,40.4179153,-7.708769
1,40.4130409,-7.7135458
2,40.4179231,-7.7087613
2,40.4130058,-7.7135318
2,40.412886,-7.7138307
2,40.4130067,-7.7135598
2,40.4128388,-7.7138004
2,40.4179231,-7.7087613
2,40.4128247,-7.7143037
2,40.4128712,-7.7138114
2,40.4127975,-7.7141376
2,40.4179231,-7.7087613
2,40.4128384,-7.7137338
2,40.4130191,-7.7135438
2,40.4179231,-7.7087613
2,40.4127158,-7.71388
2,40.4173784,-7.7092802
2,40.4128391,-7.7138744
2,40.4179231,-7.7087613
2,40.4129451,-7.7138022
2,40.4126088,-7.7141784
2,40.4129948,-7.713623
2,40.4129845,-7.713651
2,40.4169941,-7.7097022
2,40.4130221,-7.7135553
2,40.4179231,-7.7087613
2,40.4130483,-7.7137443
2,40.4172418,-7.7094497
2,40.4130683,-7.7136641
2,40.4130369,-7.7137142
2,40.4130782,-7.7138813
2,40.4130191,-7.713548
2,40.4179231,-7.7087613
2,40.4129236,-7.7137052
3,40.4128329,-7.7135034
3,40.4128029,-7.7136533
3,40.4129989,-7.7135778
3,40.4131417,-7.7134566
3,40.4179231,-7.7087613
3,40.4176057,-7.7090707
3,40.4128744,-7.7138274
3,40.4129841,-7.7136566
3,40.4130203,-7.7135408
3,40.412779,-7.714061
3,40.4130203,-7.7135408
3,40.4116479,-7.7063595
3,40.4266701,-7.7145749
3,40.4199227578194,-7.70247149626418
3,40.4130464,-7.7134403
3,40.4179231,-7.7087613
3,40.4130653,-7.7134352
3,40.4179231,-7.7087613
3,40.4130816,-7.7134486
3,40.4179231,-7.7087613
3,40.4154835,-7.7113248
3,40.4130769,-7.713854
3,40.4130433,-7.7135268
3,40.4179231,-7.7087613
3,40.4130176,-7.7136081
4,40.4130203,-7.7135415
4,40.4179231,-7.7087613
4,40.412919,-7.713567
4,40.4179231,-7.7087613
4,40.4126549,-7.7136871
4,40.4130129,-7.7138557
4,40.4179231,-7.7087613
4,40.4129407,-7.7136031
4,40.4179231,-7.7087613
4,40.4129323,-7.7138237
4,40.4179231,-7.7087613
4,40.4128583,-7.7139415
4,40.4131128,-7.7136637
4,40.4179231,-7.7087613
4,40.4177621,-7.7089199
4,40.4130204,-7.7135407
4,40.4128803,-7.7137854
4,40.4128847,-7.713911
4,40.4128897,-7.7137739
4,40.4129497,-7.7138084
4,40.4179231,-7.7087613
4,40.4131267,-7.7138649
4,40.4179231,-7.7087613
4,40.4130717,-7.7138313
4,40.4179231,-7.7087613
4,40.4130432,-7.7135079
4,40.4132609,-7.7140313
4,40.4179231,-7.7087613
4,40.4130426,-7.7134476
4,40.4154974,-7.7050303
4,40.4144385,-7.7128998
4,40.4116336,-7.7063255
4,40.4179231,-7.7087613
4,40.4131453,-7.7137514
4,40.4179231,-7.7087613
4,40.4129319,-7.7136399
0,38.7554349,-9.1496332
0,38.7552598,-9.1496691
0,38.7375703,-9.1392106
0,38.7377086,-9.1403592
1,38.755464,-9.1495066
1,38.7374533,-9.1386941
1,38.7368078,-9.1355767
1,38.7533571,-9.1452371
2,38.755802,-9.1454708
2,38.7374778,-9.1387212
2,38.7554786,-9.1496291
3,38.7566041,-9.1532531
3,38.7385074,-9.1402022
3,38.7377866,-9.1401336
3,38.7377955,-9.1401169
3,38.7387151,-9.1399433
3,38.7384496,-9.140126
3,38.737603,-9.1385595
3,38.755415,-9.1495513
4,38.7367717,-9.138961
4,38.7367717,-9.138961
0,38.7371299,-9.1340993
0,38.7378109,-9.1382888
0,38.7374892,-9.1387097
0,38.7554161,-9.1496557
1,38.7374493,-9.1386556
1,38.7365568,-9.1357221
1,38.7554118,-9.1494944
2,38.7477957,-9.1410497
2,38.7372095,-9.1336901
2,38.737523,-9.1385408
2,38.7553842,-9.1496299
3,38.7374628,-9.1386937
3,38.7368382,-9.1390086
3,38.7498118,-9.1414719
3,38.7554285,-9.1496518
4,38.7477957,-9.1410497
4,38.7374615,-9.1387541
4,38.7367633,-9.1388876
4,38.7367742,-9.138968
0,38.7554163,-9.149478
0,38.7377097,-9.1385994
0,38.7380325,-9.1412913
0,38.7374679,-9.1387943
0,38.7554098,-9.149735
0,38.7553975,-9.1496355
1,38.7486004,-9.1398067
1,38.7374904,-9.1386887
1,38.7369563,-9.1393649
1,38.7553754,-9.1496313
2,38.7375027,-9.1387414
2,38.7375434,-9.1381414
2,38.737545,-9.138176
2,38.7376024,-9.1404634
2,38.7374933,-9.1386971
2,38.7379621,-9.1377755
2,38.7554412,-9.1496571
2,38.7554822,-9.1496687
3,38.7375384,-9.1388652
3,38.7651672,-9.1087706
3,38.7536956,-9.1489753
3,38.75476,-9.1495981
4,38.7553662,-9.1497853
4,38.7376064,-9.1385586
4,38.7379637,-9.137779
4,38.7539953,-9.1449756
4,38.7554042,-9.1496455
0,38.7556097,-9.1498858
0,38.7375842,-9.1385817
0,38.7374889,-9.1386996
0,38.7545673,-9.1456227
0,38.7553716,-9.1496043
1,38.7478344,-9.1410848
1,38.7368773,-9.1395802
1,38.7375621,-9.1386541
1,38.7376216,-9.1402983
1,38.7532274,-9.1451603
1,38.7557889,-9.1454738
1,38.7554085,-9.1496369
1,38.7588841,-9.1546546
1,38.7599683,-9.1698129
1,38.7552625,-9.1495205
2,38.7553334,-9.1496814
2,38.7531219,-9.1499394
2,38.7422322,-9.1446408
2,38.7554513,-9.1496238
3,38.7375281,-9.1386374
3,38.7374864,-9.1387432
3,38.755507,-9.1496645
4,38.756253,-9.1470366
4,38.7374531,-9.1386974
4,38.7376445,-9.1405275
4,38.7377756,-9.1401218
4,38.7363172,-9.1365221
4,38.7497483,-9.1411652
4,38.755408,-9.1496674
4,38.755415,-9.1496497
4,38.755527,-9.1453458
4,38.7497081,-9.1414285
